"fecha_corte","nombre_entidad","nombre_patrimonio","rendimientos_abonados","precierre_fondo_dia_t","numero_unidades_fondo_cierre_oper_dia_t_anterior","valor_unidad_operaciones_dia_t","aportes_recibidos","retiros_redenciones","anulaciones","valor_fondo_cierre_dia_t","numero_inversionistas","rentabilidad_diaria","rentabilidad_mensual","rentabilidad_semestral","rentabilidad_anual"
2023-01-01,"Credicorp Capital","CREDICORP CAPITAL DEUDA CORPORATIVA",3011865.95,6677893926.5,631813.885073,10569.400395,0,0,0,6677893926.5,2,17.899165,16.63419,7.510455,4.060521
2023-01-01,"Credicorp Capital","CREDICORP CAPITAL DEUDA CORPORATIVA",3187375.2,7523657637.78,731624.201355,10283.500223,0,0,0,7523657637.78,9,16.72656,15.474131,6.440905,3.0252
2023-01-01,"Credicorp Capital","CREDICORP CAPITAL RENTA FIJA COLOMBIA",34156545.77,84630399351.61,6198593.860906,13653.160902,0,0,0,84630399351.61,621,15.875078,6.911867,0.512576,-5.266889
2023-01-01,"Credicorp Capital","CREDICORP CAPITAL RENTA FIJA COLOMBIA",3318106.93,7462160250.99,793678.470096,9401.994047,0,0,0,7462160250.99,2,17.625558,8.527303,2.031579,-3.834995
2023-01-01,"Credicorp Capital","CREDICORP CAPITAL ACCIONES GLOBALES",1014052.62,65800881337.48,2807677.731412,23436.052009,0,0,0,65800881337.48,446,0.564088,-34.114744,28.441998,-4.229838
2023-01-01,"Credicorp Capital","CREDICORP CAPITAL ACCIONES GLOBALES",179191.67,2552560376.55,236656.916569,10785.910733,0,0,0,2552560376.55,1,2.59553,-32.782239,31.034983,-2.294842
2023-01-01,"Credicorp Capital","CREDICORP CAPITAL RENTA FIJA GLOBAL",4810401.77,33320668166.65,2483152.996891,13418.693173,0,0,0,33320668166.65,209,5.411096,4.693729,6.67763,-11.248239
2023-01-01,"Credicorp Capital","CREDICORP CAPITAL RENTA FIJA GLOBAL",374096.29,2017243649.04,219273.017115,9199.68939,0,0,0,2017243649.04,1,7.003915,6.275742,8.289542,-9.906509
2023-01-01,"Credicorp Capital","CREDICORP CAPITAL BALANCEADO III",4221791.19,9652754313.12,654678.768003,14744.260521,0,0,0,9652754313.12,2,17.312799,14.963841,9.563583,-0.122887
2023-01-01,"Credicorp Capital","CREDICORP CAPITAL ESTRATEGICO",2792562.75,10107217630.3,625590.802626,16156.275936,0,0,0,10107217630.3,2,10.612312,4.471635,12.103396,-6.43658
2023-01-01,"Credicorp Capital","CREDICORP CAPITAL VISION",1223076,5122796384.73,329149.579253,15563.733657,0,0,0,5122796384.73,18,9.106551,0.086698,16.851395,3.404016
2023-01-01,"Credicorp Capital","CREDICORP CAPITAL ACCIONES COLOMBIA",-3704724.28,83199471338.88,5862410.924098,14192.023114,0,0,0,83199471338.88,1983,-1.612109,28.418485,-12.356718,-3.166544
2023-01-01,"Credicorp Capital","CREDICORP CAPITAL ACCIONES COLOMBIA",43139.27,4201258602.21,338701.901679,12404.000631,0,0,0,4201258602.21,2,0.375492,31.010916,-10.58548,-1.210111
2023-01-01,"Credicorp Capital","FONVAL DERECHOS ECONOMICOS 2020 EN LIQUIDACIÓN",5323757.94,19852815848.13,91004.557348,218151.886308,0,0,0,19852815848.13,1083,10.284369,2.570719,1.030262,2.317735
2023-01-01,"Credicorp Capital","CREDICORP CAPITAL DEUDA CORPORATIVA LATAM",2689308.74,17325376512.75,1392078.665747,12445.687833,0,0,0,17325376512.75,168,5.829705,27.898848,11.414181,-5.391997
2023-01-01,"Credicorp Capital","CREDICORP CAPITAL DEUDA CORPORATIVA LATAM",314869.47,1603979986.77,162617.253084,9863.52897,0,0,0,1603979986.77,1,7.42883,29.830441,13.097459,-3.961988
2023-01-01,"Credicorp Capital","CREDICORP CAPITAL DERECHOS ECONOMICOS 2026",35623102.42,102708031782.44,7712980.508896,13316.257141,0,0,0,102708031782.44,299,13.498339,14.041391,10.997538,9.002032
2023-01-01,"Credicorp Capital","CREDICORP CAPITAL VISTA",101487741.5,256456833098.66,47959816.828954,5347.327201,8782224145.7,0,0,265239057244.36,7654,15.542717,16.756161,9.075792,6.111279
2023-01-01,"Credicorp Capital","CREDICORP CAPITAL VISTA",83033542.03,206960184220.45,37792921.268489,5476.162659,0,8782224145.7,0,198177960074.75,82,15.773945,16.989808,9.294109,6.323678
2023-01-01,"Credicorp Capital","CREDICORP CAPITAL VISTA",25583333.65,61866605952.75,11004761.166242,5621.803601,0,0,0,61866605952.75,56,16.295885,17.517217,9.786917,6.803129
2023-01-01,"Credicorp Capital","CREDICORP CAPITAL VISTA",17094881.94,39137352981.98,3022472.940757,12948.785233,0,0,0,39137352981.98,12,17.288194,18.519914,10.723832,7.71465
2023-01-01,"Credicorp Capital","CREDICORP CAPITAL DOLAR EFECTIVO",-589940.52,70353365962.8,5167865.982471,13613.620439,0,0,0,70353365962.8,300,-0.305596,10.181511,33.087809,21.200309
2023-01-01,"Credicorp Capital","CREDICORP CAPITAL BALANCEADO COLOMBIA",5606844.98,18735668214.16,1411267.369565,13275.775107,0,0,0,18735668214.16,411,11.543719,-0.344995,6.74995,-2.996957
2023-01-01,"Credicorp Capital","CREDICORP CAPITAL FACTORING",13392877.33,39253698426.13,1567969.010333,25034.741227,0,0,0,39253698426.13,542,13.264401,12.534305,10.26255,8.042548
2023-01-01,"Credicorp Capital","CREDICORP CAPITAL FACTORING",129938.11,328174791.56,27804.234823,11803.050638,0,0,0,328174791.56,1,15.551643,14.806844,12.489338,10.224625
2023-01-01,"Credicorp Capital","CREDICORP CAPITAL ACCIONES LATAM",-273245.64,6506356201.42,611990.727051,10631.462069,0,0,0,6506356201.42,91,-1.521161,-39.674265,46.049349,20.048671
2023-01-01,"Credicorp Capital","CREDICORP CAPITAL OPORTUNIDAD RENTA FIJA I",55766641.85,127711740509.56,12324234.955258,10362.65058,0,0,0,127711740509.56,636,17.282552,13.99057,0,0
2023-01-01,"Credicorp Capital","CREDICORP CAPITAL OPORTUNIDAD RENTA FIJA II",36929687.68,85741116174.23,8283754.138656,10350.514361,0,0,0,85741116174.23,464,17.028063,18.986012,0,0
2023-01-01,"Credicorp Capital","CREDICORP CAPITAL INNOVACIÓN LATAM",0.01,3583304.9,500,7166.6098,0,0,0,3583304.9,1,0.000102,-97.794518,0,0
2023-01-01,"Credicorp Capital","INMOVAL FONDO INMOBILIARIO",756868404.75,2028043012140.05,60571717.859071,33481.682274,0,0,0,2028043012140.05,1804,14.596138,-14.219156,4.113826,11.509195
2023-01-01,"Credicorp Capital","FCP EMPRENDIMIENTO E INNOVACION S P",-6179311.55,119450440866.92,14606986.570362,8177.623789,0,0,0,119450440866.92,2,-1.870425,322.088858,40.761339,21.942657
2023-01-01,"Credicorp Capital","CPVAL TERMICO",933429.13,13050976136.05,97637.351309,133667.863385,0,0,0,13050976136.05,1,2.645014,-17.089525,21.846683,17.591592
2023-01-01,"Credicorp Capital","COMPARTIMENTO DEUDA PRIVADA INFRAESTRUCTURA I",571186760.14,1233582444801.37,11495522.111353,107309.823151,0,0,0,1233582444801.37,16,18.417391,15.285191,17.598904,20.614639
2023-01-01,"Credicorp Capital","COMPARTIMENTO DEUDA PRIVADA INFRAESTRUCTURA I",78638222.31,173522937493.24,705380.927187,245998.907548,0,0,0,173522937493.236,1,17.992456,16.244119,17.646144,20.59175
2023-01-01,"Credicorp Capital","COMPARTIMENTO DEUDA PRIVADA INFRAESTRUCTURA I",78730410.5,177426584604.27,454645.321044,390252.745144,0,0,0,177426584604.27,3,17.585938,17.167503,17.689621,20.568424
2023-01-01,"Credicorp Capital","FCP 4G CREDICORP CAPITAL - SURA AM COMP LIQUIDEZ I",4020195.81,7890638466.91,829.335622,9514409.19405,0,0,0,7890638466.91,1,20.443549,20.15599,37.439934,1192.395306
2023-01-01,"Credicorp Capital","FCP 4G CREDICORP CAPITAL - SURA AM COMP LIQUIDEZ I",4020195.81,8440448569.03,1032.347574,8175975.593497,0,0,0,8440448569.03,3,18.992628,22.236519,45.663589,487.337399
2023-01-01,"Credicorp Capital","FCP 4G CREDICORP CAPITAL - SURA AM COMP LIQUIDEZ I",1340065.27,2625431513.21,2342.976052,1120554.139241,0,0,0,2625431513.21,0,20.484367,20.161617,36.347658,1261.889578
2023-01-01,"Credicorp Capital","CREDICORP CAPITAL AGRONEGOCIOS - CACAO AGROFORESTAL",-1973827.97,57647553309.48,5069364.947593,11371.750487,0,0,0,57647553309.48,102,-1.241947,162.603426,19.377683,11.215489
2023-01-01,"Credicorp Capital","CREDICORP CAPITAL REAL ESTATE 2011 - COMPARTIMENTO",7026282.04,56115115236.27,2842405.796225,19742.11962,0,0,0,56115115236.27,39,4.67658,12.534978,8.389808,8.723203
2023-01-01,"Credicorp Capital","COMPARTIMENTO A",6982553.74,13911974077.73,400209.198337,34761.754941,0,0,0,13911974077.73,4,20.110624,-3.60728,158.761489,284.047931
2023-01-01,"Credicorp Capital","COMPARTIMENTO A",3868085.39,7706736776.36,312086.843124,24694.205943,0,0,0,7706736776.36,2,20.110623,33.614164,114.610062,172.821632
2023-01-01,"Credicorp Capital","COMPARTIMENTO A",2072939.44,4130104952.33,211996.630924,19481.936738,0,0,0,4130104952.33,4,20.110626,-83.99946,39.899185,115.236472
2023-01-01,"Credicorp Capital","COMPARTIMENTO A",588804.39,1173128323.05,28586.371251,41038.028673,0,0,0,1173128323.05,3,20.110625,95.182612,218.262901,353.388215
2023-01-01,"Larrain Vial Colombia S.A.  Comisionista De Bolsa","FONDO DE INVERSION COLECTIVA CERRADO ASHMORE ACCIONES COLOMBIA + LATAM",-437262.64,10689174164.77,1021353.928017,10465.690562,0,0,0,10689174164.77,5,-1.481984,70.734202,7.908744,5.451929
2023-01-01,"Larrain Vial Colombia S.A.  Comisionista De Bolsa","FONDO DE INVERSION COLECTIVA CERRADO ASHMORE ACCIONES COLOMBIA + LATAM",-3538908.94,172668221423.25,14920761.780777,11572.346235,0,0,0,172668221423.25,8,-0.745287,71.335922,8.627276,6.232224
2023-01-01,"Larrain Vial Colombia S.A.  Comisionista De Bolsa","FONDO DE INVERSION COLECTIVA CERRADO ASHMORE ACCIONES COLOMBIA + LATAM",-4518426.82,254406869838.5,21938750.038364,11596.233577,0,0,0,254406869838.5,2,-0.646162,71.408545,8.723074,6.336569
2023-01-01,"Larrain Vial Colombia S.A.  Comisionista De Bolsa","FONDO DE CAPITAL PRIVADO FONDO PLENTIA INVERSIONES",20227801.85,124051045639.7,4359315617.99423,28.456541,0,0,0,124051045639.7,3,6.132717,8.806205,-2.416293,0.071884
2023-01-01,"Larrain Vial Colombia S.A.  Comisionista De Bolsa","FONDO DE CAPITAL PRIVADO INMOBILIARIO POR COMPARTIMENTOS AZUR, COMPARTIMENTO BLOCPORT",18640969.67,79978215492.84,3159308.089095,25315.104839,0,0,0,79978215492.84,7,8.88069,4.049009,8.537588,10.974643
2023-01-01,"Larrain Vial Colombia S.A.  Comisionista De Bolsa","FONDO DE CAPITAL PRIVADO INMOBILIARIO POR COMPARTIMIENTOS AZUR - COMPARTIMIENTO NUEVA VISTA",13460150.23,55999315079.67,3216004.4107,17412.698469,0,0,0,55999315079.67,3,9.170746,-33.188416,1.43623,7.508134
2023-01-01,"Larrain Vial Colombia S.A.  Comisionista De Bolsa","FONDO DE CAPITAL PRIVADO PLENTIA INVERSIONES - COMPARTIMENTO II - INVERLOJA",256785.96,38431398575.98,3954183.37181,9719.174596,0,0,0,38431398575.98,2,0.244178,-2.451946,-4.519188,-17.779376
2023-01-01,"Larrain Vial Colombia S.A.  Comisionista De Bolsa","FONDO DE CAPITAL PRIVADO PLENTIA INVERSIONES - COMPARTIMENTO III RAIZ",10374770.08,213869068737.07,5515472.677432,38776.199475,0,0,0,213869068737.07,2,1.786424,-8.454842,4.518253,0.618613
2023-01-01,"Larrain Vial Colombia S.A.  Comisionista De Bolsa","FONDO DE CAPITAL PRIVADO PLENTIA INVERSIONES COMPARTIMENTO IV ARGO",2603008.56,29120130710.78,2127637.272847,13686.604894,0,0,0,29120130710.78,4,3.316645,15.117105,10.642449,34.746805
2023-01-01,"Larrain Vial Colombia S.A.  Comisionista De Bolsa","FONDO DE CAPITAL PRIVADO PLENTIA INVERSIONES COMPARTIMENTO V PP3",-1158349.55,76089028001.06,6561529.924166,11596.23272,0,0,0,76089028001.06,12,-0.554118,15.033655,12.057259,12.645158
